"Country","2008-2009","%Share 2008-2009","2009-2010_x","%Share 2009-2010_x","Growth 2009-2010","2009-2010_y","%Share 2009-2010_y","2010-2011_x","%Share 2010-2011_x","Growth 2010-2011","2010-2011_y","%Share 2010-2011_y","2011-2012_x","%Share 2011-2012_x","Growth 2011-2012","2011-2012_y","%Share 2011-2012_y","2012-2013_x","%Share 2012-2013_x","Growth 2012-2013","2012-2013_y","%Share 2012-2013_y","2013-2014_x","%Share 2013-2014_x","Growth 2013-2014","2013-2014_y","%Share 2013-2014_y","2014-2015_x","%Share 2014-2015_x","Growth 2014-2015","2014-2015_y","%Share 2014-2015_y","2015-2016_x","%Share 2015-2016_x","Growth 2015-2016","2015-2016_y","%Share 2015-2016_y","2016-2017_x","%Share 2016-2017_x","Growth 2016-2017","2016-2017_y","%Share 2016-2017_y","2017-2018_x","%Share 2017-2018_x","Growth 2017-2018","2017-2018_y","%Share 2017-2018_y","2018-2019_x","%Share 2018-2019_x","Growth 2018-2019","2018-2019_y","%Share 2018-2019_y","2019-2020_x","%Share 2019-2020_x","Growth 2019-2020","2019-2020_y","%Share 2019-2020_y","2020-2021_x","%Share 2020-2021_x","Growth 2020-2021","2020-2021_y","%Share 2020-2021_y","2021-2022_x","%Share 2021-2022_x","Growth 2021-2022","2021-2022_y","%Share 2021-2022_y","2022-2023_x","%Share 2022-2023_x","Growth 2022-2023","2022-2023_y","%Share 2022-2023_y","2023-2024_x","%Share 2023-2024_x","Growth 2023-2024","2023-2024_y","%Share 2023-2024_y","2024-2025","%Share 2024-2025","Growth 2024-2025"
"El Salvador","3.175899451989516","0.0019","3.0326423635930424","0.0019","-4.51","3.0326423635930424","0.000002263521563021206","2.928329759351918","0.0000017869907076483204","-0.0040977610088436","2.928329759351918","0.0015","4.719799857040744","0.0017","61.18","4.719799857040744","0.000002025256135334763","5.621670240648082","0.0000021443888491779843","0.0227641572923251","5.621670240648082","0.0018","5.732463664522277","0.0018","1.97","5.732463664522277","0.0018","7.510555158446509","0.0023","31.02","7.510555158446509","0.0023","4.784917798427448","0.0016","-36.29","4.784917798427448","0.0016","4.61168691922802","0.0015","-3.62","4.61168691922802","0.0015","6.937228973076007","0.0019","50.43","6.937228973076007","0.0019","3.5068382177746007","0.0008","-49.45","3.5068382177746007","0.0008","2.700917321896593","0.0007","-22.98","2.700917321896593","0.0007","3.3836311651179414","0.001","25.28","3.3836311651179414","0.001","3.644222063378604","0.0007","7.7","3.644222063378604","0.0007","2.205325232308792","0.0003","-39.48","2.205325232308792","0.0003","2.5646533238027165","0.0004","16.29","2.5646533238027165","0.0004","0.342161067429116","0.0003","-0.1032387229649986"
"Equtl Guinea","0.1053371455801763","0.0001","149.8183464379319","0.0922","142121.67","149.8183464379319","0.0001098403621634","0.0665117941386704","0.0","-0.1190798249232278","0.0665117941386704","0","124.41951393852752","0.0445","186979.25","124.41951393852752","0.0000530140576602335","341.41554681915653","0.0001279485346676","0.2077754965596048","341.41554681915653","0.1074","222.61300929235165","0.0688","-34.8","222.61300929235165","0.0688","545.7139385275196","0.1674","145.14","545.7139385275196","0.1674","358.7828448892066","0.1209","-34.25","358.7828448892066","0.1209","637.6644984512747","0.2077","77.73","637.6644984512747","0.2077","580.0102454133905","0.1622","-9.04","580.0102454133905","0.1622","527.3397188467954","0.1231","-9.08","527.3397188467954","0.1231","816.9909220872053","0.204","54.93","816.9909220872053","0.204","251.83980223969505","0.0725","-69.17","251.83980223969505","0.0725","784.0267691208005","0.1439","211.32","784.0267691208005","0.1439","668.3532404098165","0.0976","-14.75","668.3532404098165","0.0976","316.13790802954486","0.0474","-52.7","316.13790802954486","0.0474","96.84805813676437","0.084","-0.0826367046547233"
"Eritrea","3.264879675959018","0.002","0.0925661186561829","0.0001","-97.16","0.0925661186561829","0.00000011913271384322137","0.4103764593757446","0.0000002382654276864427","0.4090223175283933","0.4103764593757446","0.0002","2.0091136526090065","0.0007","389.57","2.0091136526090065","0.0000008339289969025495","7.080104836788181","0.00000262091970455087","0.300690277457332","7.080104836788181","0.0022","3.438110555158446","0.0011","-51.44","3.438110555158446","0.0011","167.8288062902073","0.0515","4781.43","167.8288062902073","0.0515","130.26851322373125","0.0439","-22.38","130.26851322373125","0.0439","28.85822015725518","0.0094","-77.85","28.85822015725518","0.0094","1.5058613295210863","0.0004","-94.78","1.5058613295210863","0.0004","0.0005837502978317","0","-99.96","0.0005837502978317","0","0.00004765308553728854","0","-91.12","0.00004765308553728854","0","0.0008458422682868","0","1522.07","0.0008458422682868","0","0.1091613056945437","0","12886.73","0.1091613056945437","0","0.0025613533476292","0","-97.66","0.0025613533476292","0","0.0","0","0","0.0","0","0.0","0","0.0"
"Estonia","8.504074338813437","0.0052","18.829449606862045","0.0116","121.42","18.829449606862045","0.000013819394805813677","24.200464617583982","0.000014415058375029784","0.0339820657363663","24.200464617583982","0.0121","137.14717655468192","0.0491","466.71","137.14717655468192","0.00005849416249702168","143.11134143435788","0.0000536097212294496","0.0051807639484355","143.11134143435788","0.045","84.59479390040505","0.0262","-40.89","84.59479390040505","0.0262","85.79025494400763","0.0263","1.41","85.79025494400763","0.0263","108.78837264712892","0.0367","26.81","108.78837264712892","0.0367","81.85104836788183","0.0267","-24.76","81.85104836788183","0.0267","46.49742673338099","0.013","-43.19","46.49742673338099","0.013","89.98173695496783","0.021","93.52","89.98173695496783","0.021","45.66814391231832","0.0114","-49.25","45.66814391231832","0.0114","53.22785322849654","0.0153","16.55","53.22785322849654","0.0153","64.19241124612819","0.0118","20.6","64.19241124612819","0.0118","135.17856802477962","0.0197","110.58","135.17856802477962","0.0197","136.38842030021445","0.0205","0.89","136.38842030021445","0.0205","38.32482725756493","0.0332","-0.0856566997599407"
"Ethiopia","6.1084703359542525","0.0037","10.500774362639982","0.0065","71.91","10.500774362639982","0.000007743626399809388","17.798355968548965","0.0000106028115320467","0.0827920562027714","17.798355968548965","0.0089","16.51884679533","0.0059","-7.19","16.51884679533","0.00000702883011675006","24.93483440552776","0.000009292351679771264","0.0606954865612794","24.93483440552776","0.0078","20.205694543721705","0.0062","-18.97","20.205694543721705","0.0062","32.36423635930427","0.0099","60.17","32.36423635930427","0.0099","47.50642125327615","0.016","46.79","47.50642125327615","0.016","53.49244698594234","0.0174","12.6","53.49244698594234","0.0174","36.46555873242792","0.0102","-31.83","36.46555873242792","0.0102","44.984155349058845","0.0105","23.36","44.984155349058845","0.0105","82.71573743149868","0.0207","83.88","82.71573743149868","0.0207","28.84180366928759","0.0083","-65.13","28.84180366928759","0.0083","55.28039075530141","0.0101","91.67","55.28039075530141","0.0101","54.24988086728615","0.0079","-1.86","54.24988086728615","0.0079","80.80553967119371","0.0121","48.95","80.80553967119371","0.0121","10.764867762687636","0.0093","-0.1032619218659534"
"Falkland Is","0.5201691684536573","0.0003","0.4359542530378842","0.0003","-16.19","0.4359542530378842","0.000000357398141529664","0.7381582082439838","0.0000004765308553728854","0.0825829248527353","0.7381582082439838","0.0004","1.638825351441506","0.0006","122.02","1.638825351441506","0.000000714796283059328","0.9482368358351204","0.000000357398141529664","-0.0502016178482866","0.9482368358351204","0.0003","1.1771979985704075","0.0004","24.15","1.1771979985704075","0.0004","1.8940314510364544","0.0006","60.89","1.8940314510364544","0.0006","1.3197402906838216","0.0004","-30.32","1.3197402906838216","0.0004","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0264832022873481","0","0","0.0264832022873481","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0","0","0.0"
"Faroe Is.","0.0138670478913509","0","0.0348463187991422","0","151.29","0.0348463187991422","0.0","3.9596974029068384","0.000002382654276864427","13.418294304641698","3.9596974029068384","0.002","0.0227543483440552","0","-99.43","0.0227543483440552","0.0","0.0","0.0","-0.1191327138432213","0.0","0","0.0001906123421491","0","0","0.0001906123421491","0","0.047486299737908","0","25416.13","0.047486299737908","0","0.0275196568977841","0","-42.03","0.0275196568977841","0","0.0055992375506314","0","-79.65","0.0055992375506314","0","0.0041458184417441","0","-26.06","0.0041458184417441","0","0.0243983797950917","0","489.13","0.0243983797950917","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0781153204670002","0","0","0.0781153204670002","0","0.0","0","0","0.0","0","0.0","0","0.0"
"Fiji Is","0.3883607338575173","0.0002","0.7603049797474387","0.0005","95.77","0.7603049797474387","0.0000005956635692161067","1.6145222778174886","0.0000009530617107457708","0.1338479000423143","1.6145222778174886","0.0008","1.4224565165594474","0.0005","-11.9","1.4224565165594474","0.0000005956635692161067","0.8976649988086729","0.000000357398141529664","-0.043952020313965","0.8976649988086729","0.0003","1.3685370502740053","0.0004","52.46","1.3685370502740053","0.0004","1.3258160590898262","0.0004","-3.12","1.3258160590898262","0.0004","0.2903979032642363","0.0001","-78.1","0.2903979032642363","0.0001","0.4766380748153442","0.0002","64.13","0.4766380748153442","0.0002","0.3748749106504646","0.0001","-21.35","0.3748749106504646","0.0001","0.5939004050512271","0.0001","58.42","0.5939004050512271","0.0001","0.481474862997379","0.0001","-18.93","0.481474862997379","0.0001","1.1717774600905408","0.0003","143.37","1.1717774600905408","0.0003","0.4358589468668097","0.0001","-62.8","0.4358589468668097","0.0001","0.0979628305932809","0","-77.52","0.0979628305932809","0","1.1731951393852753","0.0002","1097.55","1.1731951393852753","0.0002","0.2154157731713128","0.0002","-0.0972582065247022"
"Finland","664.4861448653801","0.4058","570.3747200381224","0.3511","-14.16","570.3747200381224","0.0004182749583035","896.7946390278771","0.0005327614963068","0.0681784964087027","896.7946390278771","0.4472","1202.6261496306888","0.4304","34.1","1202.6261496306888","0.0005127472003812","715.4369668811056","0.0002680486061472","-0.0482611903240606","715.4369668811056","0.225","765.0582320705266","0.2365","6.94","765.0582320705266","0.2365","667.1197164641411","0.2046","-12.8","667.1197164641411","0.2046","780.3337979509173","0.263","16.97","780.3337979509173","0.263","809.141196092447","0.2635","3.69","809.141196092447","0.2635","1074.8944960686204","0.3007","32.84","1074.8944960686204","0.3007","928.6458660948296","0.2169","-13.61","928.6458660948296","0.2169","527.2888253514416","0.1317","-43.22","527.2888253514416","0.1317","628.7940076244936","0.181","19.25","628.7940076244936","0.181","778.9310459852276","0.143","23.88","778.9310459852276","0.143","1431.57504169645","0.209","83.79","1431.57504169645","0.209","899.6195735048846","0.135","-37.16","899.6195735048846","0.135","97.65755301405764","0.0847","-0.1062003481405427"
"Fr Guiana","3.011460567071718","0.0018","0.3435072670955444","0.0002","-88.59","0.3435072670955444","0.0000002382654276864427","0.115201334286395","0.00000011913271384322137","-0.0791794176351353","0.115201334286395","0.0001","60.40863712175364","0.0216","52338.64","60.40863712175364","0.00002573266619013581","0.8844889206576128","0.000000357398141529664","-0.1173884009352869","0.8844889206576128","0.0003","1.821825113176078","0.0006","105.97","1.821825113176078","0.0006","1.0378127233738386","0.0003","-43.03","1.0378127233738386","0.0003","0.9260662377888969","0.0003","-10.77","0.9260662377888969","0.0003","1.1652966404574696","0.0004","25.83","1.1652966404574696","0.0004","0.6560757684060043","0.0002","-43.7","0.6560757684060043","0.0002","1.5304503216583274","0.0004","133.27","1.5304503216583274","0.0004","2.403157016916845","0.0006","57.02","2.403157016916845","0.0006","1.1468310698117703","0.0003","-52.28","1.1468310698117703","0.0003","0.2920419347152728","0.0001","-74.53","0.2920419347152728","0.0001","1.7011675005956637","0.0002","482.5","1.7011675005956637","0.0002","0.6229807005003574","0.0001","-63.38","0.6229807005003574","0.0001","0.0","0","-0.1191327138432213"
"Fr Polynesia","0.0533476292589945","0","0.000011913271384322135","0","-99.98","0.000011913271384322135","0.0","0.0059089826066237","0.0","58.97069335239456","0.0059089826066237","0","0.0141887062187276","0","139.96","0.0141887062187276","0.0","0.0093995711222301","0.0","-0.04021104195212","0.0093995711222301","0","0.0167977126518942","0","78.58","0.0167977126518942","0","0.0198832499404336","0","18.36","0.0198832499404336","0","0.0193471527281391","0","-2.7","0.0193471527281391","0","0.0092923516797712","0","-51.95","0.0092923516797712","0","0.0554920181081725","0","497","0.0554920181081725","0","0.0084465094114843","0","-84.79","0.0084465094114843","0","0.0452823445318084","0","436.43","0.0452823445318084","0","0.0649035025017869","0","43.33","0.0649035025017869","0","0.9825113176078152","0.0002","1413.88","0.9825113176078152","0.0002","0.4853466761972838","0.0001","-50.6","0.4853466761972838","0.0001","0.2614248272575649","0","-46.14","0.2614248272575649","0","0.0","0","-0.1191327138432213"
"Fr S Ant Tr","0.0022873481057898","0","0.0","0","0","0.0","0.0","0.0049440076244936","0.0","0.0","0.0049440076244936","0","0.0","0","0","0.0","0.0","0.0145937574457946","0.0","0.0","0.0145937574457946","0","0.0189421015010721","0","29.78","0.0189421015010721","0","0.0","0","0","0.0","0","0.0213485823207052","0","0","0.0213485823207052","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0","0","0.0"
"France","2521.4672980700498","1.5399","2362.2674410293066","1.454","-6.31","2362.2674410293066","0.0017321896592804","2009.3604121991896","0.0011935906599952","-0.0177976343188985","2009.3604121991896","1.0019","2481.1126995472955","0.8879","23.48","2481.1126995472955","0.0010577793662139","3020.136978794377","0.0011315225160829","0.0258817042957411","3020.136978794377","0.9498","2660.3932570883967","0.8224","-11.91","2660.3932570883967","0.8224","3220.163640695735","0.9875","21.04","3220.163640695735","0.9875","2909.23761019776","0.9806","-9.66","2909.23761019776","0.9806","4558.463295210865","1.4844","56.69","4558.463295210865","1.4844","5007.42530378842","1.4006","9.85","5007.42530378842","1.4006","5551.35723135573","1.2963","10.86","5551.35723135573","1.2963","5201.44818918275","1.2991","-6.3","5201.44818918275","1.2991","3831.4000357398154","1.1029","-26.34","3831.4000357398154","1.1029","5129.052120562306","0.9415","33.87","5129.052120562306","0.9415","5958.857136049559","0.8699","16.18","5958.857136049559","0.8699","6152.22134858232","0.9233","3.24","6152.22134858232","0.9233","1325.9397188467954","1.15","-0.0934569801287416"
"Gabon","91.68755063140338","0.056","102.89866571360496","0.0633","12.23","102.89866571360496","0.00007541100786275911","168.219466285442","0.0000999523469144627","0.0756262891123757","168.219466285442","0.0839","85.90472956873957","0.0307","-48.93","85.90472956873957","0.00003657374314986896","533.6989397188469","0.0001999046938289","0.6210011924404779","533.6989397188469","0.1678","604.8407672146772","0.187","13.33","604.8407672146772","0.187","573.1216225875625","0.1758","-5.24","573.1216225875625","0.1758","82.36324755777937","0.0278","-85.63","82.36324755777937","0.0278","55.54229211341435","0.0181","-32.56","55.54229211341435","0.0181","303.4453538241601","0.0849","446.33","303.4453538241601","0.0849","380.3940552775792","0.0888","25.36","380.3940552775792","0.0888","116.54660471765548","0.0291","-69.36","116.54660471765548","0.0291","356.94590183464385","0.1028","206.27","356.94590183464385","0.1028","947.9920181081726","0.174","165.58","947.9920181081726","0.174","375.312461281868","0.0548","-60.41","375.312461281868","0.0548","314.49540147724565","0.0472","-16.2","314.49540147724565","0.0472","41.64359065999523","0.0361","-0.1033578759721486"
"Gambia","14.882773409578272","0.0091","16.62996187753157","0.0102","11.74","16.62996187753157","0.000012151536812008578","8.127900881582082","0.000004884441267572076","-0.0609065497063188","8.127900881582082","0.0041","22.24446032880629","0.008","173.68","22.24446032880629","0.000009530617107457708","19.836061472480345","0.000007386228258279724","-0.0128984514584723","19.836061472480345","0.0062","21.70908982606624","0.0067","9.44","21.70908982606624","0.0067","26.160757684060044","0.008","20.51","26.160757684060044","0.008","24.28421491541577","0.0082","-7.17","24.28421491541577","0.0082","34.4975696926376","0.0112","42.06","34.4975696926376","0.0112","45.02628067667381","0.0126","30.52","45.02628067667381","0.0126","37.620538479866575","0.0088","-16.45","37.620538479866575","0.0088","34.42725756492733","0.0086","-8.49","34.42725756492733","0.0086","33.97225399094592","0.0098","-1.32","33.97225399094592","0.0098","38.60339528234453","0.0071","13.63","38.60339528234453","0.0071","48.77936621396236","0.0071","26.36","48.77936621396236","0.0071","40.81621396235406","0.0061","-16.32","40.81621396235406","0.0061","1.9454610436025732","0.0017","-0.1134543808647043"
"Georgia","8.826828687157493","0.0054","5.78803907553014","0.0036","-34.43","5.78803907553014","0.000004288777698355969","20.52921134143436","0.000012151536812008578","0.3034111958041244","20.52921134143436","0.0102","33.21601143674053","0.0119","61.8","33.21601143674053","0.000014176792947343342","37.444913033118894","0.00001405766023350012","0.0151673997557463","37.444913033118894","0.0118","17.149201810817253","0.0053","-54.2","17.149201810817253","0.0053","13.320943531093638","0.0041","-22.32","13.320943531093638","0.0041","19.056647605432453","0.0064","43.06","19.056647605432453","0.0064","25.1913390517036","0.0082","32.19","25.1913390517036","0.0082","20.747045508696687","0.0058","-17.64","20.747045508696687","0.0058","18.59588992137241","0.0043","-10.37","18.59588992137241","0.0043","9.62400524183941","0.0024","-48.25","9.62400524183941","0.0024","76.05363354777222","0.0219","690.25","76.05363354777222","0.0219","175.69046938289253","0.0323","131.01","175.69046938289253","0.0323","160.8015248987372","0.0235","-8.47","160.8015248987372","0.0235","99.5852632832976","0.0149","-38.07","99.5852632832976","0.0149","17.229092208720516","0.0149","-0.0985217474792429"
"Germany","6543.056480819634","3.996","5823.892816297355","3.5847","-10.99","5823.892816297355","0.0042705503931379","6449.370550393138","0.0038309506790564","0.0127946825708776","6449.370550393138","3.2157","8915.963187991423","3.1909","38.25","8915.963187991423","0.0038014057660233","9284.44853466762","0.0034784369787943","0.0049236025806074","9284.44853466762","2.9198","9317.326435549205","2.8802","0.35","9317.326435549205","2.8802","9313.92617345723","2.8564","-0.04","9313.92617345723","2.8564","9423.1804741482","3.1762","1.17","9423.1804741482","3.1762","9257.137491065048","3.0145","-1.76","9257.137491065048","3.0145","10209.697962830594","2.8557","10.29","10209.697962830594","2.8557","12643.617357636407","2.9524","23.84","12643.617357636407","2.9524","11547.337455325232","2.884","-8.67","11547.337455325232","2.884","12044.89214915416","3.4673","4.31","12044.89214915416","3.4673","13288.958565642126","2.4394","10.33","13288.958565642126","2.4394","15907.953669287586","2.3224","19.71","15907.953669287586","2.3224","16039.735763640694","2.4073","0.83","16039.735763640694","2.4073","2486.477698355968","2.1565","-0.100664776435719"
"Ghana","92.75221586847748","0.0566","83.41665475339529","0.0513","-10.07","83.41665475339529","0.00006111508220157255","86.89973790802955","0.00005158446509411484","0.0049744160800969","86.89973790802955","0.0433","189.5517512508935","0.0678","118.13","189.5517512508935","0.00008077197998570408","180.6007505360972","0.00006766738146294973","-0.0056256774191173","180.6007505360972","0.0568","268.0806171074577","0.0829","48.44","268.0806171074577","0.0829","922.1704670002382","0.2828","243.99","922.1704670002382","0.2828","2311.731832261139","0.7792","150.68","2311.731832261139","0.7792","1550.5554443650228","0.5049","-32.93","1550.5554443650228","0.5049","2082.952168215392","0.5826","34.34","2082.952168215392","0.5826","3122.037300452704","0.729","49.89","3122.037300452704","0.729","1489.1094353109363","0.3719","-52.3","1489.1094353109363","0.3719","1211.8970931617823","0.3489","-18.62","1211.8970931617823","0.3489","1328.9449725994757","0.2439","9.66","1328.9449725994757","0.2439","1810.795937574458","0.2644","36.26","1810.795937574458","0.2644","1395.9194781987137","0.2095","-22.91","1395.9194781987137","0.2095","252.72713843221348","0.2192","-0.0975640844677559"
"Gibraltar","0.0","0","0.002406480819633","0","0","0.002406480819633","0.0","6.419525851798904","0.0000038122468429830834","317.679176781152","6.419525851798904","0.0032","0.0344770073862282","0","-99.46","0.0344770073862282","0.0","0.0592208720514653","0.0","0.0855005689883796","0.0592208720514653","0","0.0995472956873957","0","68.1","0.0995472956873957","0","0.0002501786990707","0","-99.75","0.0002501786990707","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0043364307838932","0","0","0.0043364307838932","0","0.0266380748153442","0","513.78","0.0266380748153442","0","0.8355492018108174","0.0002","3036.57","0.8355492018108174","0.0002","0.3989635453895639","0.0001","-52.25","0.3989635453895639","0.0001","0.2171312842506552","0","-45.57","0.2171312842506552","0","68.22784131522516","0.01","31321.55","68.22784131522516","0.01","0.2980343102215868","0","-99.56","0.2980343102215868","0","0.0216225875625446","0","-0.1104895561654244"
"Greece","38.04365022635216","0.0232","88.10328806290207","0.0542","131.58","88.10328806290207","0.00006456993090302597","50.56015010721944","0.00003002144388849178","-0.050765595804525","50.56015010721944","0.0252","62.84737908029544","0.0225","24.3","62.84737908029544","0.0000268048606147248","72.62081248510842","0.000027162258756254472","0.0185263993840344","72.62081248510842","0.0228","78.49070764832024","0.0243","8.08","78.49070764832024","0.0243","92.780533714558","0.0285","18.21","92.780533714558","0.0285","86.01561829878484","0.029","-7.29","86.01561829878484","0.029","97.54843936144866","0.0318","13.41","97.54843936144866","0.0318","73.72902072909221","0.0206","-24.42","73.72902072909221","0.0206","119.553812246843","0.0279","62.15","119.553812246843","0.0279","104.33926614248274","0.0261","-12.73","104.33926614248274","0.0261","126.28523945675484","0.0364","21.03","126.28523945675484","0.0364","266.46615439599714","0.0489","111","266.46615439599714","0.0489","1130.6817607815108","0.1651","324.32","1130.6817607815108","0.1651","869.538932570884","0.1305","-23.1","869.538932570884","0.1305","208.74154157731712","0.181","-0.0905337110747096"
"Greenland","0.0016916845365737","0","0.091088873004527","0.0001","5298.09","0.091088873004527","0.00000011913271384322137","0.0207290922087205","0.0","-0.0920216855817506","0.0207290922087205","0","0.0131045985227543","0","-36.81","0.0131045985227543","0.0","0.0362520848224922","0.0","0.2104316936339809","0.0362520848224922","0","0.0001310459852275","0","-99.65","0.0001310459852275","0","0.0514653323802716","0","40159.46","0.0514653323802716","0","0.0799618775315701","0","55.38","0.0799618775315701","0","0.0821658327376697","0","2.76","0.0821658327376697","0","0.0082678103407195","0","-89.94","0.0082678103407195","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0135930426495115","0","0","0.0135930426495115","0","0.0","0","0","0.0","0","0.1645580176316416","0","0","0.1645580176316416","0","0.0","0","0","0.0","0","0.0","0","0.0"
"Grenada","0.0398141529664045","0","0.0413509649749821","0","3.88","0.0413509649749821","0.0","0.0070050035739814","0.0","-0.0989511996571613","0.0070050035739814","0","0.0150107219442458","0","114.2","0.0150107219442458","0.0","0.000667143197522","0.0","-0.1138379265613003","0.000667143197522","0","0.0017274243507267","0","158.51","0.0017274243507267","0","0.0","0","0","0.0","0","0.0","0","0","0.0","0","0.0514891589230402","0","0","0.0514891589230402","0","0.2045985227543483","0.0001","297.36","0.2045985227543483","0.0001","0.4019656897784132","0.0001","96.47","0.4019656897784132","0.0001","0.4016440314510364","0.0001","-0.08","0.4016440314510364","0.0001","0.4021920419347153","0.0001","0.14","0.4021920419347153","0.0001","0.6562782940195377","0.0001","63.17","0.6562782940195377","0.0001","1.3720991184179177","0.0002","109.07","1.3720991184179177","0.0002","1.8868120085775557","0.0003","37.51","1.8868120085775557","0.0003","0.102108649035025","0.0001","-0.1126856060173716"
"Guadeloupe","0.0395997140814867","0","0.0140100071479628","0","-64.63","0.0140100071479628","0.0","0.0263640695735048","0.0","0.1050515512376024","0.0263640695735048","0","1.049404336430784","0.0004","3881.13","1.049404336430784","0.0000004765308553728854","0.2716464141053133","0.00000011913271384322137","-0.0882942911355217","0.2716464141053133","0.0001","0.2482130092923516","0.0001","-8.63","0.2482130092923516","0.0001","0.0571837026447462","0","-76.96","0.0571837026447462","0","0.0472718608529902","0","-17.34","0.0472718608529902","0","0.0","0","0","0.0","0","0.0050631403383369","0","0","0.0050631403383369","0","0.3118894448415535","0.0001","6065.13","0.3118894448415535","0.0001","0.1660590898260662","0","-46.75","0.1660590898260662","0","0.6111508220157256","0.0002","268.02","0.6111508220157256","0.0002","0.661126995472957","0.0001","8.18","0.661126995472957","0.0001","0.3055039313795568","0","-53.79","0.3055039313795568","0","0.0098046223492971","0","-96.79","0.0098046223492971","0","0.1848463187991422","0.0002","2.1268735899130635"
